tag_id,name,category,count,old_right_tag_cn,new_right_tag_cn
1622476,tsurugi_(blue_archive),4,682,tsurugi_(blue_archive),剑先鹤城(蔚蓝档案)
1625322,maki_(blue_archive),4,681,maki_(blue_archive),小涂真纪(蔚蓝档案)
1482284,oda_nobukatsu_(fate),4,678,oda_nobukatsu_(fate),织田信胜(Fate)
1530558,gavial_(arknights),4,678,gavial_(arknights),嘉维尔(明日方舟)
1639124,tenryuu_kai_ni_(kancolle),4,677,tenryuu_kai_ni_(kancolle),天龙改二(舰队Collection)
1903602,implacable_(azur_lane),4,677,implacable_(azur_lane),不挠(碧蓝航线)
1971286,ui_(swimsuit)_(blue_archive),4,674,ui_(swimsuit)_(blue_archive),古关忧_泳装(蔚蓝档案)
2042242,xianyun_(genshin_impact),4,673,xianyun_(genshin_impact),闲云(原神)
1734375,shiratsuyu_kai_ni_(kancolle),4,672,shiratsuyu_kai_ni_(kancolle),白露改二(舰队Collection)
1695273,okita_j._souji_(fate),4,672,okita_j._souji_(fate),冲田·J·总司(Fate)
1524990,zima_(arknights),4,671,zima_(arknights),凛冬(明日方舟)
1933135,akai_haato_(1st_costume),4,669,akai_haato_(1st_costume),赤井心(公式服)
1933187,kureiji_ollie_(1st_costume),4,667,kureiji_ollie_(1st_costume),狂乱奥莉(公式服)
1582407,perseus_(azur_lane),4,667,perseus_(azur_lane),英仙座(碧蓝航线)
1631014,i-14_(kancolle),4,665,i-14_(kancolle),伊号14潜水舰(舰队Collection)
1530808,frostleaf_(arknights),4,665,frostleaf_(arknights),霜叶(明日方舟)
1930563,nekomata_okayu_(3rd_costume),4,665,nekomata_okayu_(3rd_costume),猫又小粥(三式服)
1793084,seele_(honkai:_star_rail),4,665,seele_(honkai:_star_rail),希儿(崩坏：星穹铁道)
1396665,medusa_(lancer)_(fate),4,664,medusa_(lancer)_(fate),美杜莎_枪骑兵(Fate)
1440310,eldridge_(azur_lane),4,661,埃尔德里奇（碧蓝航线）,埃尔德里奇(碧蓝航线)
1627881,skadi_(waverider)_(arknights),4,660,skadi_(waverider)_(arknights),斯卡蒂_驭浪WR04(明日方舟)
1955335,saki_(swimsuit)_(blue_archive),4,658,saki_(swimsuit)_(blue_archive),空井咲_泳装(蔚蓝档案)
1644971,hishi_amazon_(umamusume),4,658,hishi_amazon_(umamusume),菱亚马孙(赛马娘)
1396666,gilgamesh_(caster)_(fate),4,656,gilgamesh_(caster)_(fate),吉尔伽美什_魔术师(Fate)
1631369,south_dakota_(kancolle),4,655,south_dakota_(kancolle),南达科他(舰队Collection)
1645003,nishino_flower_(umamusume),4,655,nishino_flower_(umamusume),西野花(赛马娘)
1643067,hinata_(blue_archive),4,654,hinata_(blue_archive),若叶日向(蔚蓝档案)
1631470,wakaba_(kancolle),4,651,wakaba_(kancolle),若叶(舰队Collection)
1644969,fuji_kiseki_(umamusume),4,651,fuji_kiseki_(umamusume),富士奇迹(赛马娘)
1645013,winning_ticket_(umamusume),4,651,winning_ticket_(umamusume),胜利奖券(赛马娘)
1387119,kiyohime_(swimsuit_lancer)_(fate),4,650,清姫（泳装）,清姫_泳装(fate)
1645012,tosen_jordan_(umamusume),4,650,tosen_jordan_(umamusume),东商变革(赛马娘)
1723652,aurora_(arknights),4,648,aurora_(arknights),极光(明日方舟)
1977084,baobhan_sith_(first_ascension)_(fate),4,646,baobhan_sith_(first_ascension)_(fate),芭班·希第一再临(Fate)
1692684,sakurako_(blue_archive),4,641,sakurako_(blue_archive),歌住樱子(蔚蓝档案)
2069619,hina_(dress)_(blue_archive),4,641,hina_(dress)_(blue_archive),空崎日奈_礼服(蔚蓝档案)
1781831,jeanne_d'arc_(swimsuit_archer)_(second_ascension)_(fate),4,640,jeanne_d'arc_(swimsuit_archer)_(second_ascension)_(fate),贞德_泳装第二再临(Fate)
1622083,serina_(blue_archive),4,637,serina_(blue_archive),鹫见芹娜(蔚蓝档案)
1627784,valkyrie_(fate),4,636,valkyrie_(fate),瓦尔基里(Fate)
1567602,muelsyse_(arknights),4,636,muelsyse_(arknights),缪尔赛思(明日方舟)
1639075,jintsuu_kai_ni_(kancolle),4,635,jintsuu_kai_ni_(kancolle),神通改二(舰队Collection)
1686625,conte_di_cavour_(kancolle),4,633,conte_di_cavour_(kancolle),加富尔伯爵(舰队Collection)
1904760,hishi_miracle_(umamusume),4,631,hishi_miracle_(umamusume),菱奇迹(赛马娘)
1630702,hamanami_(kancolle),4,629,hamanami_(kancolle),滨波(舰队Collection)
1931154,uruha_rushia_(3rd_costume),4,629,uruha_rushia_(3rd_costume),润羽露西娅(三式服)
1763341,fuyutsuki_(kancolle),4,629,fuyutsuki_(kancolle),冬月(舰队Collection)
1608817,junko_(blue_archive),4,627,junko_(blue_archive),赤司纯子(蔚蓝档案)
2034651,eimi_(swimsuit)_(blue_archive),4,627,eimi_(swimsuit)_(blue_archive),和泉元艾米_泳装(蔚蓝档案)
1639085,kinugasa_kai_ni_(kancolle),4,625,kinugasa_kai_ni_(kancolle),衣笠改二(舰队Collection)
1645000,nakayama_festa_(umamusume),4,623,nakayama_festa_(umamusume),中山庆典(赛马娘)
1630664,fujinami_(kancolle),4,620,fujinami_(kancolle),藤波(舰队Collection)
2024289,shuro_(blue_archive),4,618,shuro_(blue_archive),箭吹棕榈(蔚蓝档案)
1759963,aston_machan_(umamusume),4,616,aston_machan_(umamusume),艾斯顿马迁(赛马娘)
